pc1,pc2,cluster
-0.7978000588927894,0.37337072484269673,0
0.9843411517719569,-0.13253450625716748,1
1.7237699459363625,-1.6142038339570244,1
-0.7138684634759231,-1.2410594154229262,1
1.761843757320763,0.9534425142481426,1
1.9363453085529563,-0.20126731421317332,1
-2.050268964863907,-0.07008015194867681,0
-0.5708064837191904,-0.46309782590723547,1
0.3659135138309504,1.1641568235241653,0
0.7038764907480424,1.1735479548853303,0
1.6894607566133328,0.1922286361164428,1
1.3489857080025403,-0.39333314622229193,1
0.10461334470313566,0.13892516368523347,0
1.0614682467578103,-0.13543477576767068,1
1.97572134524084,0.09714544600158334,1
-0.2950715687808844,1.2152902496516331,0
1.479938148398439,1.1982103806802815,0
-1.3938620541547075,-1.2043276129441376,1
0.1597105213076847,-0.04530647547696497,1
0.45777584109976166,-0.4521102950904356,1
-0.2206027788585165,1.2016310260587737,0
-1.189316253729295,-0.10945716459258113,0
0.5416650525772342,0.4678956167122613,1
0.8555934006347823,-1.5242226302915363,1
0.16636219137912003,1.2503951994210925,0
-1.8962827776667992,-0.268536078526779,0
-0.06713939081344643,0.7449425485046725,0
0.3799072621922218,1.6132261883353023,0
-1.535353177883285,0.7721271169357753,0
1.3535037489407868,-0.39246062017619354,1
0.7686632740824861,-0.29111704551002965,1
-0.17200173991214843,2.045893822515859,0
0.28236464731481586,1.5308592032737114,0
0.757335590026434,-1.355641406157502,1
-2.3175066327286338,-0.14606554482039102,0
-0.059186527178143836,1.4205076861058012,0
2.0117673781103034,-0.2726260948692497,1
2.0350208775770846,-0.26824829243024184,1
1.3591104431180268,0.8045258259296624,0
-1.1070964048882164,0.6068663897959986,0
-1.9710342344561078,0.6803490948945925,0
1.2925939968457394,0.39663658968509835,1
-1.386375003303151,2.174946055860254,0
-0.9014158662113879,-0.8859936376748339,1
1.0960913816386708,-2.0935476147402445,1
2.2519802103065825,0.48786867209419565,1
-1.8850762468514919,0.7692341916007099,0
0.6066598932365572,-0.5517420967880567,1
1.3274692807963973,0.9911659630427271,0
-0.7308598709727251,0.6934515605782668,0
-0.7878961659713271,-1.4212414428976436,1
0.10029667093551996,-0.27867427382088306,1
-1.7089956727319855,-0.7549849852435269,1
1.2512316521651894,1.011785987959002,0
-1.0177033294981572,0.6121147736965357,0
1.1281922762731307,0.38322466671591354,1
0.865638956230896,-0.5323256520492075,1
1.2108093058283351,-1.9556961609751626,1
1.0964687207772437,1.1934953945786728,0
0.6420052790879287,1.711245862648486,0
1.5423265126596464,0.27468493298003105,1
2.4197999323628463,0.4112571451121098,1
0.35191896092702357,1.1816559665743924,0
-0.21921810626805327,0.1506275743502552,0
-1.2750160339043295,2.074566479894613,0
0.9103961301420722,-2.0415891814709792,1
0.6952541546359315,-1.0433252793811683,1
-1.2538883590788297,-1.1491119760943762,1
-0.8274121532742058,0.5326966851453536,0
0.8992520116445356,1.3753789293444045,0
-0.47930855303235365,-1.7238259441228727,1
1.5278133889392322,-0.6833005179684654,1
0.5978327443280724,-0.397220412571804,1
0.26714680602412955,1.2863329195232949,0
0.9897490874654779,1.3036623630496864,0
0.49717592555302964,-0.7722465572001788,1
1.2168402611413658,0.9699527597754962,0
0.6658372158374318,-0.5854601522310784,1
-0.20133540598456343,-0.5694081548085227,1
-1.7505193429952992,0.4008390511626686,0
-1.035555221217293,1.569187100021308,0
0.24218960991572233,-1.4347553283121248,1
-1.5248832062469124,0.846955657444039,0
0.18891858769407452,-1.545962583977764,1
-0.46399480135959154,-0.048627396800799236,0
0.042149878720658014,-1.2056408150254605,1
0.613360477152139,-1.1041031396794594,1
-1.3181463811293368,0.5560797039729792,0
-0.31642525279535694,-1.3000244382197121,1
-0.9136116101642517,-0.942817427658576,1
0.49906129490852225,0.6769984528674309,1
0.43835129643293536,-0.0687800808869502,1
0.4986869511087896,0.9345423971412261,1
-0.5854017528690005,-0.7849717458522538,1
-0.6964713482648562,0.4755030032195655,0
1.407016413694767,-1.082004669969359,1
0.7879640249694231,1.475800076165481,0
-1.136935881356084,-0.054436640747307474,0
-1.8169897626735498,-0.9133859680006263,0
0.17089063631165388,-1.4541979880745441,1
-0.07294472960127238,-1.186568490584322,1
0.9693258244037144,-0.22879964397968444,1
-0.4702331778597009,-1.228949530273022,0
1.4389925599494506,-1.1734625437045583,1
-0.7131877626152974,-0.9294124401598313,1
-0.8095197807734855,-1.4459155947473141,1
-0.2820440320228371,-0.10696570031802018,1
-0.03352194634416159,0.5107756136337138,1
0.3961835112391062,-1.7264792932860573,1
-0.7867538490703564,0.8823327028572509,0
0.21688606566614993,-0.07584628542883885,1
-1.2788446389434933,-0.9087242822214434,1
-0.6137434656473331,-1.017418782703097,1
-0.9606943094779684,1.5152863703785393,0
1.8072716114657392,0.8494616079600432,1
-0.2626272033684087,-0.014604396041626439,0
-0.9469528709770583,-0.3419813320509629,0
-0.4497331105302997,-0.8484079412033051,1
-0.6545461442339408,1.1857400607393633,0
-0.045619222820803905,-0.5054126384278562,1
0.10510925243025548,-1.602676200758931,1
-0.28484954417797703,1.5177621530795244,0
-1.2233715379353451,0.3367813033824406,0
0.9923412456698515,0.12337737706777949,1
-0.1339095414870426,2.096167083745635,0
0.12357024070847034,1.7093733482819184,0
-0.7965371289522094,-1.4352425795686838,1
0.5634938388514252,-0.2450154058993483,1
0.009143091634178077,1.2532951335248936,0
-0.5966415525603295,0.015547235262262775,0
1.9755683497680199,0.16619583584892939,1
1.6289826006446457,-0.19560910996362907,1
0.3643935545556427,-1.0537944198336726,1
-1.3892869489022543,2.183635985114064,0
0.5839141560704425,1.1728445088259292,0
1.4286751647355804,0.526186253336944,1
-0.5720261667005426,1.4773885405340745,0
-0.3061684952032594,-0.5226745235718325,0
1.2045865113846828,0.2403905548387947,1
0.15944095393829616,-1.4145306325554674,1
1.0429299911494705,-1.427522889455099,1
-0.41098058332334364,0.6560834138351882,0
-0.8844850838390618,1.6417388976453284,0
-0.9289049781893376,-0.9349093141164639,1
1.1198195219280203,-0.11779751163302254,1
